 phys1:  dp =   0.11, dl =   0.11, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.12, dl =  -0.12, dh =  -0.00,  ACCEPT!
 merge:  dp =  43.90, dl =  43.87, dh =   0.02,  reject!
 phys1:  dp =  34.97, dl =  34.97, dh =  -0.00,  reject!
 merge:  dp =   1.13, dl =   1.07, dh =   0.06,  reject!
 split:  dp = 9236.51, dl = 9234.83, dh =   1.68,  reject!
 phys1:  dp =  17.32, dl =  17.32, dh =  -0.00,  reject!
 phys1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.29, dl =  -0.29, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.12, dl =   0.00, dh =   0.12,  ACCEPT!
 split:  dp =  -0.34, dl =  -0.00, dh =  -0.34,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.38, dl =   0.97, dh =   0.40,  reject!
  int2:  dp =  -0.03, dl =   0.00, dh =  -0.03,  ACCEPT!
 phys1:  dp =  -1.25, dl =  -1.25, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.51, dl =  -0.18, dh =   0.69,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 merge:  dp = 473.94, dl = 473.30, dh =   0.65,  reject!
 merge:  dp =   2.42, dl =   1.08, dh =   1.34,  reject!
 split:  dp =  -1.36, dl =  -0.23, dh =  -1.13,  ACCEPT!
 phys1:  dp =   0.03, dl =   0.03, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.03, dl =  -0.03, dh =   0.06,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.26, dl =   0.04, dh =  -0.30,  ACCEPT!
 phys1:  dp =   0.05, dl =   0.05, dh =  -0.00,  ACCEPT!
 split:  dp =  -0.81, dl =  -0.02, dh =  -0.79,  ACCEPT!
 merge:  dp = 26307.47, dl = 26307.24, dh =   0.23,  reject!
 split:  dp = 109.83, dl = 109.14, dh =   0.69,  reject!
 merge:  dp =   2.17, dl =   0.49, dh =   1.68,  reject!
  int2:  dp =   3.84, dl =   3.86, dh =  -0.02,  reject!
 merge:  dp =   0.81, dl =   0.02, dh =   0.79,  ACCEPT!
  int1:  dp =  -0.04, dl =  -0.00, dh =  -0.04,  ACCEPT!
  int2:  dp =  -0.00, dl =  -0.01, dh =   0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =  11.53, dl =  11.53, dh =  -0.00,  reject!
  int1:  dp =  76.92, dl =  76.83, dh =   0.10,  reject!
  int2:  dp =   0.08, dl =   0.00, dh =   0.08,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =  58.78, dl =  58.78, dh =  -0.00,  reject!
 phys4:  dp =  -0.11, dl =  -0.11, dh =  -0.00,  ACCEPT!
 merge:  dp =   3.23, dl =   2.20, dh =   1.03,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   3.10, dl =   0.24, dh =   2.86,  reject!
  int2:  dp =   0.07, dl =   0.02, dh =   0.05,  ACCEPT!
 phys1:  dp =  -0.26, dl =  -0.26, dh =  -0.00,  ACCEPT!
 merge:  dp =   9.74, dl =   8.76, dh =   0.99,  reject!
 merge:  dp =  43.11, dl =  42.98, dh =   0.13,  reject!
  int1:  dp =   0.03, dl =  -0.02, dh =   0.05,  ACCEPT!
 phys1:  dp =  29.62, dl =  29.62, dh =  -0.00,  reject!
  int2:  dp =  -0.03, dl =   0.02, dh =  -0.05,  ACCEPT!
 phys4:  dp =   0.43, dl =   0.43, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.43, dl =  -0.43, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.08, dl =   0.08, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.95, dl =   0.95, dh =  -0.00,  reject!
 merge:  dp =  31.23, dl =  29.84, dh =   1.39,  reject!
  int2:  dp =   0.03, dl =   0.00, dh =   0.03,  ACCEPT!
 phys4:  dp = 4220.92, dl = 4220.92, dh =  -0.00,  reject!
  int2:  dp =   0.05, dl =   0.00, dh =   0.05,  ACCEPT!
  int1:  dp =   0.02, dl =   0.07, dh =  -0.05,  ACCEPT!
 merge:  dp =   1.43, dl =   0.45, dh =   0.99,  reject!
 merge:  dp = 474.36, dl = 473.60, dh =   0.76,  reject!
  int1:  dp =   0.07, dl =   0.05, dh =   0.02,  ACCEPT!
 split:  dp =   0.79, dl =  -0.02, dh =   0.80,  reject!
  int2:  dp =  -0.03, dl =   0.01, dh =  -0.04,  ACCEPT!
 merge:  dp =   0.44, dl =   0.01, dh =   0.43,  reject!
 phys1:  dp =  -0.04, dl =  -0.04, dh =  -0.00,  ACCEPT!
 phys1:  dp =   5.42, dl =   5.42, dh =  -0.00,  reject!
  int2:  dp =   0.11, dl =  -0.02, dh =   0.13,  ACCEPT!
  int2:  dp =   0.11, dl =   0.00, dh =   0.11,  ACCEPT!
 phys1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.04, dl =   0.02, dh =   0.01,  ACCEPT!
  int1:  dp =  -0.03, dl =   0.00, dh =  -0.03,  ACCEPT!
  int1:  dp =  -0.44, dl =  -0.41, dh =  -0.04,  ACCEPT!
 phys1:  dp =   7.40, dl =   7.40, dh =  -0.00,  reject!
  int2:  dp =  31.43, dl =  31.39, dh =   0.04,  reject!
 split:  dp =  19.21, dl =  17.67, dh =   1.54,  reject!
 phys4:  dp =   1.50, dl =   1.50, dh =  -0.00,  reject!
 phys4:  dp =   7.19, dl =   7.19, dh =  -0.00,  reject!
 phys1:  dp =   0.16, dl =   0.16, dh =  -0.00,  reject!
 split:  dp =   1.21, dl =   0.00, dh =   1.21,  ACCEPT!
 merge:  dp =  31.29, dl =  29.92, dh =   1.37,  reject!
 split:  dp =  -0.86, dl =  -0.03, dh =  -0.83,  ACCEPT!
 merge:  dp =   0.91, dl =  -0.01, dh =   0.92,  reject!
 phys1:  dp =   1.65, dl =   1.65, dh =  -0.00,  reject!
 merge:  dp =   1.46, dl =  -0.01, dh =   1.46,  reject!
 split:  dp =  -0.14, dl =  -0.11, dh =  -0.03,  ACCEPT!
 merge:  dp =  22.46, dl =  21.42, dh =   1.05,  reject!
 phys4:  dp =  -0.11, dl =  -0.11, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.07, dl =  -0.01, dh =   0.08,  ACCEPT!
  int2:  dp =  -0.03, dl =   0.02, dh =  -0.04,  ACCEPT!
 phys4:  dp =   0.18, dl =   0.18, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
  int2:  dp =  59.03, dl =  58.98, dh =   0.06,  reject!
  int2:  dp =   0.83, dl =   0.82, dh =   0.01,  reject!
 split:  dp = 324.32, dl = 324.73, dh =  -0.41,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   7.43, dl =   7.43, dh =  -0.00,  reject!
  int1:  dp =   0.46, dl =  -0.00, dh =   0.46,  ACCEPT!
 merge:  dp =  -0.24, dl =  -0.11, dh =  -0.13,  ACCEPT!
 merge:  dp =   1.10, dl =  -0.12, dh =   1.22,  ACCEPT!
 split:  dp =  72.31, dl =  73.53, dh =  -1.22,  reject!
  int1:  dp =  -0.23, dl =  -0.29, dh =   0.06,  ACCEPT!
  int1:  dp =   0.15, dl =   0.00, dh =   0.15,  ACCEPT!
 phys4:  dp =   0.20, dl =   0.20, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.65, dl =   0.36, dh =   1.29,  reject!
 merge:  dp =   1.65, dl =   0.36, dh =   1.29,  reject!
  int2:  dp =  -0.25, dl =  -0.04, dh =  -0.20,  ACCEPT!
 split:  dp =   4.54, dl =   0.00, dh =   4.54,  reject!
  int1:  dp =   0.24, dl =   0.00, dh =   0.24,  ACCEPT!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   1.09, dl =   0.01, dh =   1.09,  reject!
 split:  dp =   0.91, dl =  -0.13, dh =   1.04,  reject!
  int2:  dp =   0.01, dl =   0.00, dh =   0.01,  ACCEPT!
  int2:  dp =   0.01, dl =  -0.00, dh =   0.01,  ACCEPT!
 split:  dp =  65.96, dl =  65.69, dh =   0.27,  reject!
 split:  dp =  -0.10, dl =  -0.37, dh =   0.27,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.44, dl =  -0.09, dh =  -0.34,  ACCEPT!
 merge:  dp =   1.39, dl =  -0.01, dh =   1.39,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.77, dl =   0.00, dh =   0.77,  ACCEPT!
 merge:  dp =  23.04, dl =  21.23, dh =   1.81,  reject!
 split:  dp =  12.45, dl =  12.69, dh =  -0.24,  reject!
 split:  dp =  11.71, dl =  10.53, dh =   1.18,  reject!
 merge:  dp =   1.14, dl =  -0.06, dh =   1.20,  ACCEPT!
  int2:  dp =  -0.22, dl =  -0.05, dh =  -0.17,  ACCEPT!
 split:  dp = 20765.59, dl = 20764.36, dh =   1.23,  reject!
  int2:  dp =  -0.05, dl =  -0.01, dh =  -0.04,  ACCEPT!
  int1:  dp =   0.10, dl =   0.00, dh =   0.10,  ACCEPT!
 phys1:  dp =   9.74, dl =   9.74, dh =  -0.00,  reject!
 phys1:  dp =   0.31, dl =   0.31, dh =  -0.00,  ACCEPT!
 split:  dp =  -0.66, dl =   0.55, dh =  -1.21,  ACCEPT!
  int1:  dp =  -0.09, dl =  -0.00, dh =  -0.09,  ACCEPT!
  int1:  dp =   0.27, dl =   0.24, dh =   0.04,  ACCEPT!
 split:  dp =   2.82, dl =   0.02, dh =   2.80,  reject!
 split:  dp =  41.29, dl =  39.97, dh =   1.32,  reject!
  int1:  dp =  -0.09, dl =  -0.04, dh =  -0.05,  ACCEPT!
 phys1:  dp = 743.88, dl = 743.88, dh =  -0.00,  reject!
  int2:  dp =  -0.22, dl =  -0.07, dh =  -0.15,  ACCEPT!
  int2:  dp =   0.19, dl =  -0.00, dh =   0.20,  ACCEPT!
  int1:  dp =   0.17, dl =  -0.00, dh =   0.18,  reject!
  int2:  dp =  -0.43, dl =  -0.35, dh =  -0.07,  ACCEPT!
 phys4:  dp = 692.58, dl = 692.58, dh =  -0.00,  reject!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.16, dl =   0.13, dh =   0.03,  ACCEPT!
 merge:  dp = 17517.59, dl = 17516.64, dh =   0.96,  reject!
  int1:  dp =   1.05, dl =   1.04, dh =   0.02,  reject!
  int2:  dp =   0.04, dl =   0.01, dh =   0.02,  ACCEPT!
 split:  dp =   1.52, dl =   0.29, dh =   1.23,  reject!
 merge:  dp =   1.32, dl =  -0.02, dh =   1.33,  reject!
 merge:  dp =   2.85, dl =   1.24, dh =   1.62,  reject!
  int2:  dp =   0.11, dl =   0.00, dh =   0.11,  ACCEPT!
 split:  dp =  -0.33, dl =  -0.00, dh =  -0.32,  ACCEPT!
 phys1:  dp =   0.06, dl =   0.06, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.94, dl =   0.89, dh =   0.06,  reject!
 merge:  dp =   0.18, dl =   0.32, dh =  -0.14,  reject!
 phys1:  dp =   0.30, dl =   0.30, dh =  -0.00,  ACCEPT!
 split:  dp = 125.97, dl = 127.25, dh =  -1.29,  reject!
 merge:  dp = 17506.28, dl = 17505.22, dh =   1.06,  reject!
 phys4:  dp =   4.20, dl =   4.20, dh =  -0.00,  reject!
 merge:  dp =   1.43, dl =  -0.00, dh =   1.43,  reject!
 phys4:  dp =   1.56, dl =   1.56, dh =  -0.00,  reject!
  int2:  dp =   0.07, dl =   0.03, dh =   0.04,  ACCEPT!
  int1:  dp =   0.80, dl =   0.39, dh =   0.41,  reject!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.14, dl =  -0.14, dh =   0.00,  ACCEPT!
 split:  dp = 2263.80, dl = 2262.61, dh =   1.20,  reject!
  int1:  dp =   0.37, dl =   0.16, dh =   0.21,  ACCEPT!
  int2:  dp =   0.14, dl =   0.00, dh =   0.14,  ACCEPT!
  int2:  dp =   0.21, dl =   0.09, dh =   0.12,  ACCEPT!
 phys4:  dp =   2.63, dl =   2.63, dh =  -0.00,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  92.63, dl =  92.63, dh =  -0.00,  reject!
 merge:  dp =  -1.39, dl =   0.33, dh =  -1.71,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   0.95, dl =  -0.76, dh =   1.71,  ACCEPT!
 merge:  dp =   5.82, dl =   4.12, dh =   1.69,  reject!
 split:  dp =   2.29, dl =   0.34, dh =   1.95,  reject!
 phys1:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
 split:  dp =  19.49, dl =  19.82, dh =  -0.33,  reject!
  int2:  dp =   0.01, dl =   0.00, dh =   0.00,  ACCEPT!
 phys1:  dp =   8.27, dl =   8.27, dh =  -0.00,  reject!
 merge:  dp =  20.79, dl =  18.63, dh =   2.16,  reject!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
 merge:  dp =   8.20, dl =   8.34, dh =  -0.14,  reject!
  int1:  dp =  -0.05, dl =  -0.02, dh =  -0.03,  ACCEPT!
 merge:  dp =   2.50, dl =   0.95, dh =   1.54,  ACCEPT!
 merge:  dp =  -0.26, dl =  -0.49, dh =   0.22,  ACCEPT!
 phys1:  dp =   0.16, dl =   0.16, dh =  -0.00,  ACCEPT!
  int1:  dp =  12.23, dl =  12.20, dh =   0.03,  reject!
 phys1:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   1.63, dl =   1.76, dh =  -0.14,  reject!
 split:  dp =  34.03, dl =  31.19, dh =   2.84,  reject!
 merge:  dp =   0.34, dl =   0.12, dh =   0.22,  ACCEPT!
 phys1:  dp =  -1.43, dl =  -1.43, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.03, dl =  -0.03, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 split:  dp = 100.19, dl = 101.52, dh =  -1.33,  reject!
 phys4:  dp = 310.42, dl = 310.42, dh =  -0.00,  reject!
  int1:  dp =  -0.40, dl =   0.01, dh =  -0.41,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
 merge:  dp =   1.73, dl =   0.38, dh =   1.34,  ACCEPT!
 merge:  dp =   3.12, dl =   0.63, dh =   2.49,  reject!
  int1:  dp =  -0.13, dl =  -0.01, dh =  -0.11,  ACCEPT!
 phys4:  dp =   1.90, dl =   1.90, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.44, dl =   0.43, dh =   0.01,  ACCEPT!
 phys1:  dp =   0.23, dl =   0.23, dh =  -0.00,  ACCEPT!
  int1:  dp =   1.97, dl =   2.03, dh =  -0.06,  reject!
 split:  dp =   2.39, dl =   1.60, dh =   0.78,  reject!
 phys4:  dp =  -1.10, dl =  -1.10, dh =  -0.00,  ACCEPT!
 split:  dp =  12.18, dl =  12.09, dh =   0.10,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   0.31, dl =  -0.48, dh =   0.78,  ACCEPT!
 split:  dp =  61.19, dl =  61.21, dh =  -0.03,  reject!
 phys4:  dp = 194.14, dl = 194.14, dh =  -0.00,  reject!
 phys4:  dp =   0.81, dl =   0.81, dh =  -0.00,  ACCEPT!
 phys4:  dp = 3222.12, dl = 3222.12, dh =  -0.00,  reject!
  int1:  dp =   2.14, dl =   2.09, dh =   0.06,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp = 15089.74, dl = 15088.96, dh =   0.78,  reject!
  int1:  dp =  -0.16, dl =  -0.01, dh =  -0.15,  ACCEPT!
 phys1:  dp =  83.92, dl =  83.92, dh =  -0.00,  reject!
  int2:  dp =   0.36, dl =   0.34, dh =   0.01,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.23, dl =   0.01, dh =   0.22,  ACCEPT!
 split:  dp =   1.54, dl =   0.78, dh =   0.76,  reject!
 split:  dp =  -0.19, dl =   1.17, dh =  -1.36,  ACCEPT!
 split:  dp =   1.49, dl =   0.00, dh =   1.49,  reject!
 merge:  dp =   7.42, dl =   6.05, dh =   1.36,  reject!
  int2:  dp =   0.41, dl =   0.39, dh =   0.02,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.47, dl =  -0.47, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.04, dl =  -0.04, dh =  -0.00,  ACCEPT!
 merge:  dp =  -0.46, dl =   0.20, dh =  -0.66,  ACCEPT!
  int2:  dp =  -0.02, dl =  -0.01, dh =  -0.00,  ACCEPT!
 split:  dp =   1.37, dl =   0.59, dh =   0.78,  reject!
 split:  dp =  -0.24, dl =  -0.02, dh =  -0.22,  ACCEPT!
 phys4:  dp =   0.27, dl =   0.27, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.92, dl =   1.00, dh =  -0.08,  reject!
 split:  dp =   0.57, dl =   0.75, dh =  -0.18,  ACCEPT!
 merge:  dp = 9468.46, dl = 9468.15, dh =   0.31,  reject!
 merge:  dp = 481.92, dl = 481.61, dh =   0.31,  reject!
 split:  dp =  17.87, dl =  18.67, dh =  -0.80,  reject!
 phys1:  dp =   1.86, dl =   1.86, dh =  -0.00,  reject!
 split:  dp = 202.62, dl = 204.08, dh =  -1.47,  reject!
  int1:  dp =   0.01, dl =   0.04, dh =  -0.02,  ACCEPT!
 phys4:  dp =   4.52, dl =   4.52, dh =  -0.00,  reject!
  int1:  dp =  -0.07, dl =  -0.11, dh =   0.03,  ACCEPT!
  int2:  dp =  -0.26, dl =  -0.30, dh =   0.03,  ACCEPT!
 phys4:  dp =  73.07, dl =  73.07, dh =  -0.00,  reject!
 phys1:  dp =  -1.18, dl =  -1.18, dh =  -0.00,  ACCEPT!
  int1:  dp =   2.58, dl =   2.41, dh =   0.17,  reject!
 phys1:  dp =   7.18, dl =   7.18, dh =  -0.00,  reject!
 split:  dp =  -0.24, dl =  -0.93, dh =   0.70,  ACCEPT!
 phys4:  dp =  -0.10, dl =  -0.10, dh =  -0.00,  ACCEPT!
 merge:  dp =  40.21, dl =  40.01, dh =   0.20,  reject!
  int1:  dp = 747.69, dl = 747.59, dh =   0.10,  reject!
 phys4:  dp =   3.00, dl =   3.00, dh =  -0.00,  reject!
  int2:  dp =  23.22, dl =  23.21, dh =   0.01,  reject!
 merge:  dp =  40.21, dl =  40.01, dh =   0.20,  reject!
 phys1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.03, dl =  -0.03, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.06, dl =  -0.03, dh =  -0.03,  ACCEPT!
  int1:  dp =  -0.01, dl =  -0.03, dh =   0.02,  ACCEPT!
 split:  dp =   0.46, dl =  -0.03, dh =   0.49,  reject!
 merge:  dp =   0.33, dl =  -0.18, dh =   0.51,  ACCEPT!
  int2:  dp =  -0.46, dl =  -0.46, dh =  -0.01,  ACCEPT!
 split:  dp =  28.88, dl =  29.39, dh =  -0.51,  reject!
 merge:  dp = 488.44, dl = 488.24, dh =   0.20,  reject!
  int2:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
 phys1:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.96, dl =   0.96, dh =  -0.00,  reject!
 merge:  dp = 488.40, dl = 488.19, dh =   0.20,  reject!
 merge:  dp =   3.36, dl =   0.88, dh =   2.49,  reject!
  int2:  dp =   0.46, dl =   0.44, dh =   0.02,  reject!
  int1:  dp =   0.18, dl =   0.01, dh =   0.17,  reject!
 phys1:  dp =   3.32, dl =   3.32, dh =  -0.00,  reject!
 phys1:  dp =   3.03, dl =   3.03, dh =  -0.00,  reject!
  int1:  dp =  -0.09, dl =   0.02, dh =  -0.10,  ACCEPT!
 merge:  dp =  -0.86, dl =  -0.06, dh =  -0.80,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.95, dl =  -1.17, dh =   0.22,  ACCEPT!
 split:  dp =   0.89, dl =   0.00, dh =   0.89,  reject!
 merge:  dp = 489.57, dl = 489.48, dh =   0.09,  reject!
 phys4:  dp =  14.05, dl =  14.05, dh =  -0.00,  reject!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
 phys4:  dp =   1.31, dl =   1.31, dh =  -0.00,  reject!
 split:  dp =  19.55, dl =  20.30, dh =  -0.75,  reject!
  int1:  dp =  -0.25, dl =  -0.22, dh =  -0.03,  ACCEPT!
 split:  dp =  -0.84, dl =  -0.10, dh =  -0.75,  ACCEPT!
 merge:  dp =   4.97, dl =   3.12, dh =   1.85,  reject!
 merge:  dp =  12.93, dl =  11.61, dh =   1.32,  reject!
 phys4:  dp =  -0.05, dl =  -0.05, dh =  -0.00,  ACCEPT!
 split:  dp =   2.00, dl =   0.28, dh =   1.72,  reject!
 phys1:  dp =  -0.10, dl =  -0.10, dh =  -0.00,  ACCEPT!
 merge:  dp =  42.12, dl =  42.02, dh =   0.10,  reject!
  int1:  dp =  -0.09, dl =  -0.07, dh =  -0.03,  ACCEPT!
 merge:  dp = 475.47, dl = 475.46, dh =   0.00,  reject!
 split:  dp =   0.79, dl =   0.00, dh =   0.79,  reject!
 split:  dp = 588.61, dl = 587.20, dh =   1.41,  reject!
 merge:  dp =   2.03, dl =   0.07, dh =   1.97,  reject!
  int2:  dp =  10.28, dl =  10.27, dh =   0.01,  reject!
 merge:  dp =   4.97, dl =   5.06, dh =  -0.09,  reject!
  int1:  dp =   0.09, dl =  -0.00, dh =   0.09,  ACCEPT!
  int2:  dp =  -0.35, dl =  -0.26, dh =  -0.09,  ACCEPT!
  int1:  dp =   0.07, dl =   0.00, dh =   0.07,  reject!
 split:  dp =  22.25, dl =  23.92, dh =  -1.66,  reject!
 phys4:  dp = 486.40, dl = 486.40, dh =  -0.00,  reject!
 merge:  dp =   0.96, dl =   0.00, dh =   0.96,  reject!
 phys1:  dp =  -0.05, dl =  -0.05, dh =  -0.00,  ACCEPT!
 split:  dp =  14.62, dl =  13.31, dh =   1.32,  reject!
 merge:  dp =   0.65, dl =  -0.01, dh =   0.66,  ACCEPT!
  int2:  dp =  -0.03, dl =  -0.01, dh =  -0.02,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.47, dl =   0.47, dh =  -0.00,  ACCEPT!
  int1:  dp =  18.39, dl =  18.38, dh =   0.01,  reject!
  int1:  dp =   0.32, dl =   0.25, dh =   0.07,  ACCEPT!
 merge:  dp =   2.00, dl =   0.40, dh =   1.60,  reject!
 split:  dp =   2.12, dl =   0.44, dh =   1.68,  reject!
  int2:  dp =  -0.04, dl =  -0.03, dh =  -0.01,  ACCEPT!
 merge:  dp =  12.40, dl =  11.56, dh =   0.84,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.33, dl =   0.33, dh =  -0.00,  ACCEPT!
 phys1:  dp = 2035.62, dl = 2035.62, dh =  -0.00,  reject!
 phys4:  dp = 209.60, dl = 209.60, dh =  -0.00,  reject!
 phys4:  dp =  -0.20, dl =  -0.20, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.53, dl =  -0.07, dh =   1.60,  reject!
 split:  dp =  40.67, dl =  41.21, dh =  -0.55,  reject!
  int2:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
 split:  dp = 30993.08, dl = 30991.76, dh =   1.32,  reject!
  int1:  dp =  -0.05, dl =  -0.05, dh =   0.00,  ACCEPT!
 merge:  dp = 18581.88, dl = 18581.89, dh =  -0.01,  reject!
 phys4:  dp =   5.39, dl =   5.39, dh =  -0.00,  reject!
 phys1:  dp =   0.33, dl =   0.33, dh =  -0.00,  reject!
 phys1:  dp =   0.41, dl =   0.41, dh =  -0.00,  ACCEPT!
 merge:  dp =  11.20, dl =  10.00, dh =   1.20,  reject!
  int1:  dp =   3.50, dl =   2.83, dh =   0.67,  reject!
 split:  dp = 209.96, dl = 208.28, dh =   1.68,  reject!
 merge:  dp =  11.20, dl =  10.00, dh =   1.20,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   1.03, dl =   0.94, dh =   0.09,  ACCEPT!
  int1:  dp =  -0.45, dl =  -0.49, dh =   0.04,  ACCEPT!
  int2:  dp =  -0.36, dl =  -0.48, dh =   0.13,  ACCEPT!
 split:  dp =   1.20, dl =   0.05, dh =   1.15,  reject!
 split:  dp =  -1.10, dl =  -0.07, dh =  -1.03,  ACCEPT!
 split:  dp =  -0.75, dl =  -0.61, dh =  -0.13,  ACCEPT!
 merge:  dp =   0.75, dl =   0.61, dh =   0.13,  reject!
  int1:  dp =   0.04, dl =   0.00, dh =   0.04,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.15, dl =  -0.15, dh =  -0.00,  ACCEPT!
 merge:  dp =   5.14, dl =   3.05, dh =   2.09,  reject!
 phys4:  dp =   1.03, dl =   1.03, dh =  -0.00,  reject!
  int1:  dp =   0.03, dl =  -0.00, dh =   0.03,  ACCEPT!
 phys1:  dp =   0.51, dl =   0.51, dh =  -0.00,  reject!
  int1:  dp =  -0.06, dl =  -0.00, dh =  -0.06,  ACCEPT!
 split:  dp = 461.16, dl = 459.42, dh =   1.74,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.08, dl =   0.00, dh =   0.08,  ACCEPT!
 phys1:  dp =   1.33, dl =   1.33, dh =  -0.00,  reject!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.13, dl =   0.13, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.89, dl =   0.89, dh =  -0.00,  ACCEPT!
  int1:  dp =  55.03, dl =  55.02, dh =   0.01,  reject!
  int1:  dp =  -0.42, dl =  -0.36, dh =  -0.06,  ACCEPT!
 merge:  dp =   6.38, dl =   5.61, dh =   0.77,  reject!
 split:  dp =   0.98, dl =   0.00, dh =   0.98,  reject!
  int2:  dp =   0.03, dl =   0.01, dh =   0.03,  ACCEPT!
