layers, nll
11, 23.708461
11, 23.708461
11, 23.708461
11, 23.399055
11, 23.378231
11, 23.378231
11, 23.378231
11, 23.378231
11, 23.377918
11, 23.377634
11, 23.408020
11, 23.408020
11, 23.408020
11, 23.408020
11, 23.408020
11, 23.408020
11, 23.407129
11, 23.403751
11, 23.405180
11, 23.377911
11, 23.561511
11, 23.561511
11, 23.561643
11, 23.561627
11, 23.561665
11, 23.561606
11, 23.561606
11, 23.561606
11, 23.561606
11, 23.561606
11, 23.561614
11, 23.561614
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.561608
11, 23.560800
11, 23.559895
11, 23.559965
11, 23.560115
11, 23.560417
11, 23.560417
11, 23.560483
11, 23.560483
11, 23.560450
11, 23.560450
11, 23.560450
11, 23.999070
11, 23.990530
11, 23.990530
11, 23.990586
11, 23.990586
11, 23.990586
11, 23.990586
11, 23.561526
11, 23.561526
11, 23.561526
11, 23.561526
11, 23.561533
11, 23.561665
11, 23.585254
11, 23.585254
11, 23.586017
11, 23.585782
11, 23.585782
11, 23.585782
11, 23.585782
11, 23.585782
11, 23.585782
11, 23.585763
11, 23.585763
11, 23.585763
11, 23.585763
11, 23.585680
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.585667
11, 23.708871
11, 23.708871
11, 23.665964
11, 23.665964
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.665885
10, 23.666913
10, 23.666913
10, 23.666913
10, 23.666913
10, 23.666913
10, 23.666913
10, 23.666913
10, 23.666913
10, 23.666913
11, 24.142912
11, 24.142912
11, 24.142912
11, 24.142912
11, 24.142266
11, 24.142266
11, 24.142266
11, 24.142266
11, 24.142266
11, 24.142257
11, 24.142257
11, 24.142257
11, 24.142257
12, 24.142307
13, 24.522705
12, 24.522649
12, 24.522649
12, 24.522649
12, 24.522649
12, 24.522649
12, 24.522649
12, 24.522649
12, 24.415734
12, 24.410079
12, 24.410079
12, 24.410079
12, 24.410079
12, 24.492546
12, 24.548139
12, 24.548139
12, 24.594192
12, 24.594192
12, 24.642967
12, 24.563325
12, 24.563325
12, 24.563325
12, 24.563325
12, 24.567054
11, 25.996989
11, 25.996989
10, 26.041787
10, 25.900903
10, 25.900903
11, 25.789667
11, 25.789667
11, 25.564515
11, 25.575189
11, 25.575189
11, 25.574656
10, 25.605442
10, 25.605442
10, 25.607239
10, 26.706253
10, 26.706253
10, 26.706253
10, 26.701438
10, 26.701438
10, 26.283257
10, 25.491083
10, 25.414550
10, 25.414550
10, 25.414550
10, 25.414550
10, 24.779051
10, 24.779051
10, 24.779051
10, 25.215375
10, 24.223411
10, 24.224604
10, 24.224604
10, 24.224604
10, 24.224604
10, 24.224604
10, 24.224964
10, 24.224964
10, 24.224964
10, 24.224964
10, 24.224910
10, 24.224910
10, 24.224910
10, 24.224910
10, 24.224910
10, 24.224910
10, 24.224910
10, 24.224937
10, 24.223887
10, 24.223887
10, 24.227107
10, 24.227107
10, 24.258072
10, 24.258072
11, 24.258113
11, 24.258104
11, 24.258104
11, 24.258104
11, 24.258104
11, 24.258104
11, 23.620475
11, 23.620475
11, 23.620475
12, 23.520573
12, 23.520573
12, 23.570612
12, 23.570612
12, 23.570866
12, 23.570866
12, 23.570533
12, 23.570533
12, 23.577072
12, 23.577072
12, 23.577072
12, 23.577478
12, 23.577478
11, 23.583942
11, 23.583942
11, 23.583942
11, 23.584267
12, 23.587554
12, 23.587554
12, 23.587554
13, 23.587831
13, 23.587831
13, 23.587831
13, 23.591078
13, 23.591078
13, 23.591083
14, 23.589737
14, 23.723765
14, 23.726182
14, 23.727498
14, 23.727498
14, 23.727549
14, 23.727649
14, 23.743572
14, 23.818602
13, 23.817461
13, 23.817461
13, 23.817461
13, 23.817166
13, 23.845986
14, 23.802098
14, 23.802098
14, 23.724799
14, 23.682915
14, 23.682915
14, 23.460280
14, 23.476409
14, 23.476409
14, 23.476409
14, 23.476409
14, 23.476409
14, 23.493228
14, 23.493228
14, 23.533518
14, 23.417843
14, 23.418071
14, 23.418071
14, 23.418071
14, 23.424589
14, 23.434078
14, 23.434078
14, 23.434078
13, 23.492256
13, 23.492256
13, 23.492256
14, 23.491500
14, 23.491500
14, 23.491500
14, 23.491599
14, 23.491599
14, 23.491599
14, 23.491646
14, 23.491587
14, 23.490302
14, 23.483397
14, 23.483396
14, 23.789967
14, 23.780691
14, 23.790118
14, 23.790118
14, 23.791868
14, 23.791868
13, 23.859660
13, 23.859660
13, 23.859660
13, 23.872851
13, 23.872851
13, 23.872851
13, 23.912275
13, 23.912275
13, 23.912275
13, 23.912275
13, 25.234956
13, 25.234956
13, 25.234956
13, 25.234956
13, 25.247135
14, 25.247135
14, 25.247135
14, 25.247135
14, 25.247135
14, 24.089199
14, 24.089199
14, 24.089199
15, 23.971566
15, 23.971566
15, 23.971566
15, 24.054194
15, 24.040911
14, 24.092517
14, 24.092630
14, 24.092630
14, 24.817908
14, 24.817908
14, 24.817908
14, 24.817908
14, 24.817908
14, 24.817908
14, 24.817908
14, 24.817908
14, 24.818352
14, 24.861562
14, 25.712337
14, 25.712337
14, 25.862193
14, 25.861373
14, 25.861373
15, 26.143701
15, 26.717463
15, 26.717463
15, 26.717463
15, 26.717463
15, 26.219764
15, 26.219764
15, 26.219764
15, 26.184243
15, 26.184243
15, 26.202236
15, 26.108342
16, 26.040160
16, 26.040160
16, 26.040160
16, 26.059949
16, 26.035283
16, 26.035283
16, 26.035282
16, 26.035282
16, 26.035282
16, 26.035282
16, 26.021953
16, 25.419473
15, 25.483788
15, 25.483788
15, 25.483788
15, 25.483788
16, 25.483788
16, 25.483788
16, 24.690492
16, 24.690635
15, 24.690635
14, 24.686169
14, 24.686169
14, 24.686169
14, 24.686169
13, 24.672729
13, 24.672729
13, 24.672729
14, 24.682567
14, 24.654748
14, 24.654471
13, 24.651590
13, 24.651590
13, 24.651590
13, 24.651590
14, 26.351189
14, 26.350541
14, 26.350541
14, 26.350541
14, 26.350541
14, 26.350541
14, 26.333246
14, 26.333246
15, 24.641581
15, 24.641581
15, 24.641581
15, 24.641581
14, 24.716958
14, 25.656859
14, 25.695345
14, 25.695345
14, 25.695345
14, 25.695345
14, 25.695345
15, 25.723511
15, 25.723511
15, 25.723293
15, 25.723293
15, 25.731375
14, 25.661055
14, 25.661055
14, 25.697373
14, 26.096660
14, 26.096660
15, 26.504019
15, 26.543381
15, 26.543381
15, 26.543381
15, 26.543381
15, 26.543381
15, 26.543381
15, 26.544413
15, 26.544413
15, 26.544413
15, 26.487549
15, 26.487323
16, 26.326443
16, 26.326443
16, 26.323419
16, 26.323419
17, 26.328585
17, 26.320307
17, 26.320307
17, 26.318418
17, 26.308956
16, 26.319679
16, 26.320795
17, 26.321204
17, 26.321204
17, 26.321204
17, 26.321204
18, 26.616207
18, 26.616207
18, 26.599160
18, 26.599160
18, 26.471655
18, 26.471651
18, 26.473460
18, 26.473462
18, 26.473441
18, 26.484393
18, 25.785128
18, 25.785128
18, 25.785236
18, 25.740506
18, 25.740506
18, 25.740506
18, 25.615948
18, 25.615948
18, 25.615948
18, 25.626268
18, 25.634209
18, 25.990790
18, 25.894442
18, 25.894437
18, 25.894641
18, 25.899203
18, 25.899203
18, 25.900145
17, 25.896068
17, 25.896068
17, 25.896068
17, 25.905994
16, 25.998574
16, 25.862535
16, 25.851842
16, 25.850454
16, 25.850454
16, 25.850519
16, 25.850519
17, 25.852064
17, 25.852064
17, 25.852064
17, 25.844564
17, 25.786292
17, 25.786292
17, 25.827793
17, 25.827793
17, 25.827793
17, 25.827804
17, 26.155567
17, 26.195753
17, 26.299768
17, 26.299768
18, 26.269880
18, 26.269880
18, 26.133019
18, 26.133985
18, 26.133985
18, 26.132544
18, 26.132544
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
18, 26.132612
17, 26.136288
17, 26.136949
16, 26.655828
15, 26.668172
15, 26.668172
15, 26.713071
15, 26.714269
14, 26.695129
14, 26.940346
14, 26.940346
15, 26.923889
14, 26.652541
14, 26.652541
14, 26.652541
14, 26.105336
13, 26.111788
13, 26.111788
13, 26.111408
14, 26.089456
14, 26.089456
14, 26.089456
14, 26.089456
14, 26.088746
14, 26.088746
14, 26.492498
14, 26.492498
14, 26.239568
14, 26.239568
14, 26.239568
14, 26.333401
14, 26.333401
14, 26.333401
13, 26.333806
13, 26.333806
13, 26.333806
13, 26.318828
13, 26.275368
13, 26.923379
13, 26.923379
13, 26.923379
13, 26.923379
13, 26.923379
13, 26.923379
13, 26.923379
13, 26.483013
13, 26.483013
13, 26.483571
13, 25.570842
14, 25.570710
14, 25.570710
14, 25.570659
14, 25.573155
14, 25.573155
14, 25.573155
14, 24.002383
13, 24.009658
14, 24.669611
13, 23.894498
13, 23.894498
12, 23.842299
12, 23.843601
12, 23.843476
12, 23.896465
13, 23.873616
13, 23.873616
13, 23.873616
13, 23.876738
13, 23.876738
13, 23.876738
14, 23.876166
14, 23.874724
14, 23.874724
14, 23.874724
14, 23.874724
15, 23.891987
15, 23.361867
15, 23.361867
15, 23.361867
15, 23.337533
15, 23.337833
15, 23.337819
15, 23.337819
15, 23.337819
15, 23.337826
15, 23.337826
15, 23.452898
15, 23.452898
15, 23.455768
15, 23.455768
15, 23.455731
15, 23.455731
15, 23.455731
15, 23.452955
15, 23.452955
15, 23.452938
15, 23.452938
15, 23.452938
15, 23.444781
15, 23.559968
16, 23.599993
16, 23.599993
16, 23.582783
16, 23.582371
16, 23.582371
15, 23.440923
15, 23.440923
15, 23.440923
15, 23.440923
15, 23.427216
15, 23.427216
15, 23.427216
15, 23.427216
15, 23.333589
14, 23.329644
14, 23.329644
13, 23.334954
14, 24.022272
14, 24.022651
14, 24.022544
14, 24.022630
14, 24.022630
14, 24.022687
15, 23.688998
15, 23.688998
16, 23.495562
16, 23.495562
16, 23.494747
16, 23.494747
16, 23.485545
16, 23.485542
16, 23.485542
15, 23.486509
16, 23.405013
16, 23.405013
16, 23.405013
16, 23.405013
17, 23.407769
16, 23.406715
16, 23.406715
16, 23.406715
16, 23.406715
17, 23.406672
18, 23.366671
18, 23.366671
18, 23.225477
18, 23.225477
18, 23.225477
18, 23.225477
18, 23.225477
18, 23.225477
18, 23.225197
18, 23.225197
18, 23.228576
17, 23.100741
17, 23.100741
17, 23.100741
17, 23.100741
17, 23.177610
17, 23.180670
17, 23.180670
17, 23.241403
17, 23.242149
17, 23.242149
17, 23.242149
17, 23.242203
17, 23.242203
17, 23.242220
17, 23.242220
17, 23.242165
16, 23.244508
16, 23.244508
16, 23.244508
16, 23.244508
16, 23.244073
16, 23.243617
16, 23.243658
16, 24.528032
16, 24.528032
16, 24.528026
16, 24.528026
15, 24.508105
16, 24.509805
17, 24.561374
18, 24.578500
18, 24.578500
17, 24.579324
17, 24.580593
17, 24.580593
17, 24.580593
17, 24.532472
17, 24.532472
17, 24.532472
17, 24.529791
17, 24.529791
17, 24.529791
17, 24.519445
17, 24.550945
17, 24.550945
17, 24.550945
17, 24.553290
17, 24.553290
17, 24.545558
18, 24.736444
18, 24.736444
18, 24.736444
18, 24.736444
17, 24.545558
17, 24.545611
17, 24.545611
17, 24.545611
17, 24.508236
17, 24.508236
17, 24.508236
17, 24.508254
17, 24.617030
18, 24.617038
19, 24.952504
19, 24.960644
19, 24.960644
19, 24.980993
19, 25.031928
19, 25.031928
19, 25.031928
19, 25.031928
19, 25.032417
19, 25.032055
19, 25.032055
19, 25.032055
19, 25.032055
19, 25.031823
19, 25.059470
19, 25.059470
19, 25.059470
19, 25.059470
19, 25.059470
19, 25.059604
19, 25.059604
19, 25.059604
20, 25.041350
20, 25.040909
20, 25.040956
20, 25.040916
20, 25.040892
19, 25.081575
19, 25.081566
19, 25.081566
19, 25.081566
18, 25.232802
18, 25.232802
18, 25.227924
18, 25.227914
18, 25.229633
18, 25.229633
18, 25.432419
18, 25.432419
18, 25.432419
17, 25.357120
17, 25.355825
17, 24.859929
17, 24.641939
17, 24.631876
17, 24.659593
17, 24.659647
17, 24.663367
17, 24.663367
17, 24.661697
17, 24.674446
17, 24.674585
17, 24.674585
17, 24.674585
17, 24.674585
17, 24.674545
17, 24.674545
17, 24.674545
17, 24.677175
17, 24.677175
17, 24.677199
17, 24.677185
17, 24.763127
17, 24.763127
18, 24.751726
18, 24.751726
18, 24.751726
18, 24.751726
18, 24.751726
18, 24.727398
18, 24.727398
18, 24.727398
18, 24.592166
18, 24.592166
18, 24.596711
18, 24.596711
18, 24.595260
18, 24.595260
18, 24.595184
18, 24.596137
18, 24.596137
18, 24.606368
18, 24.606368
18, 24.755993
18, 24.755993
18, 24.730239
18, 24.729664
18, 24.729664
18, 24.729664
18, 24.729636
17, 24.791508
18, 24.723217
18, 24.723155
18, 24.703580
18, 24.703580
18, 24.703599
18, 24.686623
18, 24.686623
18, 24.684415
19, 25.839306
19, 25.781987
18, 25.798229
18, 25.790596
18, 25.795514
18, 25.520919
18, 25.520919
17, 25.525231
17, 25.525152
18, 25.525413
18, 25.525413
18, 25.540856
18, 25.541029
18, 25.540810
18, 26.637421
17, 26.637673
17, 26.637433
17, 26.637433
17, 26.637873
17, 26.630994
17, 26.630994
17, 26.630994
17, 26.631002
17, 26.631002
17, 26.635984
16, 26.878756
16, 26.878756
16, 26.879357
16, 26.879357
16, 26.177904
16, 26.194996
16, 26.195378
16, 26.195378
16, 26.195411
16, 26.131753
16, 26.131753
16, 26.130509
16, 26.122115
16, 25.945650
16, 25.945650
16, 25.945650
16, 25.945650
16, 25.945610
16, 25.940962
16, 25.940962
16, 25.937383
16, 25.937383
16, 25.937383
15, 25.865056
15, 25.865056
15, 25.859725
14, 25.851029
14, 25.851029
14, 25.849660
15, 26.088269
15, 26.088269
16, 26.088287
16, 26.088287
16, 26.088287
16, 26.088287
16, 26.088287
16, 26.088287
16, 26.088287
16, 28.471180
16, 28.471180
16, 28.470176
15, 27.550463
15, 27.550463
15, 27.450868
15, 27.416993
15, 27.416993
15, 27.414097
15, 27.414097
15, 27.408255
15, 27.408257
15, 27.408257
15, 27.408096
15, 27.392649
15, 27.389540
15, 27.389549
15, 27.389549
15, 27.389549
15, 28.192618
15, 28.192618
15, 28.192618
15, 28.197996
15, 28.202551
15, 28.202551
15, 28.202567
15, 28.202567
15, 28.202567
15, 28.202567
15, 28.202636
15, 28.202636
15, 28.202636
15, 28.202636
15, 28.202623
16, 27.936602
16, 27.936602
16, 27.941808
16, 27.509702
16, 27.509702
16, 27.507670
16, 27.507670
16, 27.508477
16, 27.508477
16, 27.508477
16, 27.508477
16, 27.459816
16, 27.459816
16, 27.457916
16, 27.457234
16, 27.457234
16, 27.457234
16, 27.456915
15, 27.277687
15, 27.571589
15, 27.571589
15, 27.571589
15, 27.571589
15, 27.267414
15, 27.243946
15, 28.110835
14, 28.108719
14, 28.108719
14, 28.108719
14, 27.977304
14, 27.977333
14, 27.977333
14, 27.977333
14, 26.741621
14, 26.741621
14, 23.968606
14, 23.976387
14, 23.976387
14, 23.872414
13, 23.860905
13, 23.860905
13, 23.738966
13, 23.694817
12, 23.693509
12, 23.763233
12, 23.763233
12, 23.763233
12, 23.763233
12, 23.762270
13, 24.883112
14, 24.856758
14, 24.853859
14, 24.853859
14, 24.853859
14, 24.853887
14, 24.853887
14, 24.818103
14, 24.818226
14, 24.818226
14, 24.818226
14, 24.810800
14, 24.810800
14, 24.810800
14, 24.810800
14, 24.789339
14, 24.789339
14, 25.126653
14, 24.702881
14, 24.702881
14, 24.702881
14, 24.702881
14, 24.703454
15, 24.668660
16, 24.660963
16, 24.586804
15, 24.587989
15, 24.587989
15, 24.587989
15, 24.587989
15, 24.792767
15, 24.787642
14, 24.789137
14, 24.791931
14, 25.163488
14, 25.163488
14, 25.163488
14, 25.196949
14, 25.196949
14, 25.196779
14, 25.264976
14, 25.264976
14, 25.264976
14, 25.264976
14, 25.264973
14, 25.264973
14, 25.269557
14, 25.226414
14, 25.226414
14, 25.226414
14, 25.202389
14, 25.202389
14, 25.180762
13, 24.983016
13, 24.983016
13, 24.870266
13, 24.870266
13, 24.870266
13, 24.870266
13, 24.870266
13, 24.873958
13, 24.873958
13, 25.141920
13, 25.141920
13, 25.142149
14, 25.156975
14, 25.232095
14, 25.232095
14, 25.232095
13, 25.080757
13, 26.607167
13, 26.723410
12, 27.513383
12, 27.379020
12, 27.374924
12, 27.387343
12, 27.644271
12, 27.644271
12, 27.644271
12, 27.644271
12, 27.644271
12, 27.645478
12, 27.328509
12, 27.328509
12, 27.327108
12, 27.345182
12, 28.920977
12, 28.918267
11, 27.830422
11, 26.536594
11, 26.536594
11, 26.510429
11, 25.754514
11, 25.743002
12, 25.743462
12, 25.743734
12, 25.743734
12, 25.986864
12, 27.391205
12, 27.391205
12, 27.391192
12, 27.391192
12, 27.391192
13, 27.271806
13, 27.271806
13, 27.271820
12, 26.030081
12, 26.017086
12, 26.017086
12, 26.017086
12, 26.017086
12, 26.016815
12, 26.016815
12, 26.016815
12, 26.016815
12, 26.016815
12, 26.017342
12, 26.017342
12, 26.017342
12, 26.017342
12, 26.017342
11, 26.007454
11, 26.007454
11, 26.007454
11, 26.007454
11, 26.008454
11, 26.008966
11, 26.013884
11, 26.013884
11, 26.013884
11, 26.013884
10, 26.017521
10, 26.027405
10, 26.027405
10, 26.025015
10, 26.025015
10, 26.025015
10, 26.025015
10, 26.026662
10, 26.026662
10, 26.495962
10, 26.495962
10, 26.495962
10, 26.507138
10, 26.507138
10, 26.507138
10, 26.507138
10, 26.512477
10, 26.512477
10, 26.512477
10, 26.512477
10, 26.512477
10, 26.512477
10, 26.512477
10, 26.511078
10, 26.511078
10, 26.511078
10, 26.518008
10, 26.518008
10, 26.519963
10, 26.519963
10, 26.516514
10, 26.516514
11, 27.040614
11, 27.040614
11, 27.226618
11, 27.226618
11, 27.236193
11, 27.236193
11, 27.378030
11, 27.378030
11, 27.267824
11, 27.267824
11, 27.244042
11, 27.244042
11, 27.244042
10, 26.598351
10, 26.598351
10, 26.598351
10, 26.330860
10, 26.330860
10, 26.334165
10, 26.334165
10, 26.334165
10, 26.334165
11, 26.168582
11, 26.168582
11, 26.168582
11, 26.168582
11, 26.168582
11, 26.158570
11, 26.183926
11, 26.183926
11, 26.186584
11, 26.186584
11, 26.186584
11, 26.186584
11, 26.165408
11, 26.162354
11, 25.369740
11, 25.369144
11, 25.375026
11, 25.375026
11, 25.375254
11, 25.375254
11, 25.375254
11, 25.375254
11, 25.375254
11, 25.556558
11, 25.556558
11, 25.588455
11, 25.588455
11, 25.588455
11, 25.588455
11, 25.574918
11, 25.574918
11, 25.577884
11, 25.577884
11, 25.584562
11, 25.584562
11, 25.584799
11, 25.584799
11, 25.584799
11, 25.590674
11, 25.590674
11, 25.590674
11, 28.208433
11, 28.208433
11, 28.203333
11, 28.203333
11, 28.203333
11, 28.203333
11, 28.913968
11, 28.913968
11, 28.913968
11, 29.324793
11, 29.324793
11, 28.348337
11, 28.348337
11, 27.915784
11, 27.915784
11, 27.915784
11, 27.915784
11, 27.915784
12, 27.933148
12, 27.933148
11, 27.915784
11, 27.915784
11, 27.915784
11, 27.915784
11, 27.915784
11, 27.915784
11, 26.702571
11, 26.702571
11, 26.702571
11, 26.701399
11, 26.693954
11, 26.693954
11, 26.539561
11, 26.539561
11, 26.539561
11, 26.327980
11, 26.327980
11, 26.327980
11, 25.956012
12, 25.893532
12, 25.892097
12, 27.250996
12, 27.228932
12, 28.104200
12, 28.104200
12, 28.104200
12, 28.104200
12, 28.104200
12, 28.102571
12, 28.102571
12, 28.102571
12, 28.102571
12, 28.105146
12, 28.199635
12, 28.199635
12, 28.199635
12, 28.199635
12, 28.199635
12, 28.199635
12, 28.199635
12, 28.199635
13, 28.200851
13, 27.489233
13, 27.489124
13, 27.489124
13, 27.162436
13, 27.158131
13, 27.157613
13, 27.157613
13, 27.102256
13, 27.102256
13, 27.102256
13, 27.102283
13, 27.137470
13, 27.137470
13, 27.194169
13, 27.194169
13, 27.194169
13, 27.194169
13, 27.195542
13, 27.195542
13, 27.195542
13, 27.192829
13, 27.192493
13, 27.218675
13, 27.508788
13, 27.508788
13, 27.509135
13, 27.445810
13, 27.445810
13, 27.445810
13, 27.445810
13, 27.445810
13, 27.445810
13, 27.445810
13, 26.874154
13, 26.874154
13, 26.874154
13, 26.874154
13, 26.874154
13, 26.913707
13, 26.913707
13, 26.686522
13, 26.686522
13, 26.687031
13, 26.687031
13, 26.687031
13, 26.687031
12, 26.619224
12, 26.560080
12, 26.172637
12, 26.160278
12, 26.066478
12, 26.066478
12, 26.066478
12, 26.066612
12, 26.062815
12, 26.062815
12, 25.970314
12, 25.939389
12, 25.964960
12, 25.964960
12, 25.961172
12, 25.961172
12, 25.961172
12, 25.958882
12, 25.958882
12, 25.959292
12, 25.959292
12, 25.959292
12, 25.959318
12, 25.959318
12, 25.959318
12, 25.959318
12, 25.959318
12, 25.959318
12, 25.959318
13, 25.926089
13, 26.157572
13, 26.157572
13, 26.157572
13, 26.157572
13, 26.157572
14, 26.992851
14, 26.992851
14, 26.992851
15, 26.995852
15, 26.995852
15, 26.756570
15, 26.756570
15, 26.756570
15, 26.779480
15, 26.779480
15, 26.703169
15, 26.602449
15, 26.602292
15, 26.614638
15, 26.614638
15, 26.614638
15, 26.447634
15, 26.472931
15, 26.466393
15, 26.466393
15, 26.466498
15, 26.466498
15, 26.466498
15, 26.510171
15, 26.688142
15, 26.688142
15, 26.688142
15, 26.687546
15, 26.939285
15, 26.819950
15, 26.819950
15, 26.810595
15, 26.586596
15, 26.586596
15, 26.586596
15, 26.586596
15, 26.588593
15, 26.158439
15, 26.489446
15, 26.488655
15, 26.488655
14, 26.497086
14, 26.497086
14, 26.497086
14, 26.497086
14, 26.496061
13, 26.556171
13, 26.556171
13, 26.556171
14, 26.124819
14, 26.125770
14, 26.743819
14, 26.743819
14, 26.743819
14, 26.743819
14, 26.743819
14, 26.701646
14, 26.701646
14, 26.730770
13, 26.946817
13, 26.943550
13, 26.943550
13, 26.965535
12, 26.094009
12, 26.090423
12, 26.122165
12, 26.122165
13, 26.105694
13, 25.994120
13, 25.913662
13, 25.913662
13, 25.913662
13, 25.869439
13, 25.869439
13, 25.759628
13, 25.759628
13, 25.630464
13, 25.749251
13, 25.749251
13, 25.874439
13, 25.999737
13, 25.999737
13, 25.999737
13, 26.000356
13, 26.000356
13, 26.000356
13, 26.003425
13, 26.003425
13, 26.003425
13, 26.242326
13, 26.242326
14, 26.125054
14, 26.122309
14, 26.122309
14, 26.122309
14, 26.122588
14, 26.125314
14, 26.127614
14, 26.124895
13, 25.605265
13, 25.604622
13, 25.604622
13, 25.604622
13, 25.604622
13, 25.604622
13, 25.604622
12, 26.075314
12, 26.075314
12, 26.593151
12, 25.519052
12, 25.523641
12, 25.523641
12, 25.523641
12, 24.628224
12, 24.628224
12, 24.434897
12, 24.442258
12, 24.442258
12, 24.442258
12, 24.443293
12, 24.443293
12, 24.443293
12, 24.436935
12, 24.321275
12, 24.320337
12, 24.316917
12, 24.316917
13, 24.315083
13, 24.315083
13, 24.315085
13, 24.315085
13, 24.315085
12, 24.389995
12, 24.390256
12, 24.254542
12, 24.254542
12, 24.254727
12, 24.254727
12, 24.254575
12, 24.222941
12, 24.220316
12, 24.220316
13, 24.220308
13, 24.220308
13, 24.220927
13, 24.220927
13, 24.220904
13, 24.220904
13, 24.220567
13, 24.220567
13, 24.220567
12, 24.220667
12, 24.223536
12, 24.223536
12, 24.223536
12, 24.223536
12, 24.245709
12, 24.245712
12, 24.240099
12, 24.240099
12, 24.238597
12, 24.238597
12, 24.238597
11, 25.057498
11, 25.057498
11, 25.057498
11, 25.057498
11, 24.164392
10, 24.871836
10, 24.871836
10, 24.876708
10, 24.876708
10, 24.876708
10, 24.876712
10, 24.877666
10, 24.877666
10, 24.877666
10, 24.877666
10, 24.668096
10, 24.668096
10, 24.668096
10, 24.668096
10, 24.668096
10, 24.668096
10, 24.668096
9, 24.671360
9, 24.671360
9, 24.671360
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.344383
9, 24.220069
9, 24.220069
9, 24.220069
9, 24.220069
9, 24.220220
9, 24.220220
9, 24.220220
9, 24.220220
9, 24.220220
10, 25.826234
10, 25.826234
10, 26.742242
10, 26.742242
9, 26.691744
8, 26.649521
8, 26.649521
8, 26.649521
9, 27.497929
9, 27.497929
9, 27.515049
9, 27.040026
9, 27.040026
9, 27.040017
9, 27.040017
9, 27.092081
9, 27.092081
9, 27.092081
9, 27.092081
9, 27.093155
9, 27.093137
9, 27.093137
9, 27.093137
9, 27.093137
9, 27.093137
9, 27.093137
9, 27.330278
9, 27.236380
9, 27.236380
9, 27.236380
9, 27.236380
9, 27.236380
9, 27.236380
9, 27.588594
9, 27.588597
9, 27.588597
9, 27.588597
9, 27.588597
10, 27.380531
10, 27.380531
10, 29.011426
10, 28.342937
10, 28.360532
10, 28.360532
10, 26.631714
10, 26.631714
10, 26.631714
10, 26.631714
10, 26.631714
10, 26.631714
10, 26.631714
10, 26.631714
10, 26.618069
11, 26.717712
10, 26.777023
10, 26.777023
10, 26.777023
10, 26.777023
10, 26.557652
10, 26.557652
10, 26.557652
10, 26.557652
10, 26.557652
10, 26.426962
10, 26.443459
10, 26.443459
10, 26.443459
11, 26.920762
11, 26.920762
11, 26.920762
11, 26.920762
11, 26.920762
11, 26.650757
11, 27.635987
11, 27.635987
11, 27.635987
11, 27.635987
11, 27.648081
11, 27.644364
11, 27.665381
11, 27.648573
11, 27.641059
11, 27.641059
11, 26.934145
11, 26.934145
11, 26.934145
11, 26.934145
11, 26.894496
11, 28.139967
11, 26.740646
11, 26.722440
11, 27.629405
11, 27.629405
12, 27.629405
12, 27.625944
13, 27.626390
13, 27.626390
13, 27.626390
13, 27.626390
13, 27.626390
13, 27.626390
13, 27.626390
13, 27.626390
13, 27.626385
13, 27.626385
13, 27.624070
13, 27.624070
13, 27.619610
13, 27.619610
13, 27.630206
13, 27.624370
13, 27.624370
13, 27.624370
13, 27.624370
14, 27.687605
14, 27.687605
15, 27.698696
15, 27.698696
15, 27.698696
15, 27.698696
15, 27.698696
14, 27.698696
14, 27.698696
14, 27.698696
14, 27.698696
14, 27.698696
14, 27.672432
14, 27.668728
15, 27.670680
15, 27.739321
15, 27.779657
15, 27.779604
15, 27.779604
15, 27.768600
15, 27.768600
15, 26.471514
15, 26.471514
15, 26.471514
15, 26.476054
15, 26.476054
15, 26.476684
15, 26.478540
15, 26.478540
15, 26.478363
15, 26.478363
15, 26.478363
15, 26.478363
15, 26.478363
15, 26.478352
15, 26.478352
15, 26.478352
15, 26.475630
15, 26.475630
15, 26.475630
15, 26.479720
15, 26.479764
15, 25.553322
15, 25.553322
14, 25.326318
14, 25.329736
14, 25.329736
14, 25.329736
14, 26.692519
14, 26.692519
14, 26.693004
14, 26.693004
15, 26.693219
15, 26.018858
14, 26.018657
14, 26.018657
14, 26.018657
13, 25.863474
13, 25.863515
13, 25.863491
13, 25.863491
13, 25.863491
13, 23.721189
13, 23.721189
13, 23.721189
13, 23.721189
13, 23.721189
13, 23.721189
13, 23.722315
13, 23.722315
13, 23.722315
13, 23.722312
12, 23.720841
13, 23.848520
13, 23.848520
12, 23.720841
12, 23.720841
12, 23.720841
12, 23.720841
12, 23.720841
12, 23.720841
12, 23.719960
12, 23.719960
12, 23.717625
12, 22.937626
12, 22.937626
